continent,location,date,population
,Africa,11/01/2020,1340598113
,Africa,11/02/2020,1340598113
,Africa,11/03/2020,1340598113
,Africa,11/04/2020,1340598113
,Africa,11/05/2020,1340598113
,Africa,11/06/2020,1340598113
,Africa,11/07/2020,1340598113
,Africa,11/08/2020,1340598113
,Africa,11/09/2020,1340598113
,Africa,11/10/2020,1340598113
,Africa,11/11/2020,1340598113
,Africa,11/12/2020,1340598113
,Africa,11/13/2020,1340598113
,Africa,11/14/2020,1340598113
,Africa,11/15/2020,1340598113
,Africa,11/16/2020,1340598113
,Africa,11/17/2020,1340598113
,Africa,11/18/2020,1340598113
,Africa,11/19/2020,1340598113
,Africa,11/20/2020,1340598113
,Africa,11/21/2020,1340598113
,Africa,11/22/2020,1340598113
,Africa,11/23/2020,1340598113
,Africa,11/24/2020,1340598113
,Africa,11/25/2020,1340598113
,Africa,11/26/2020,1340598113
,Africa,11/27/2020,1340598113
,Africa,11/28/2020,1340598113
,Africa,11/29/2020,1340598113
,Africa,11/30/2020,1340598113
,Africa,12/01/2020,1340598113
,Africa,12/02/2020,1340598113
,Africa,12/03/2020,1340598113
,Africa,12/04/2020,1340598113
,Africa,12/05/2020,1340598113
,Africa,12/06/2020,1340598113
,Africa,12/07/2020,1340598113
,Africa,12/08/2020,1340598113
,Africa,12/09/2020,1340598113
,Africa,12/10/2020,1340598113
,Africa,12/11/2020,1340598113
,Africa,12/12/2020,1340598113
,Africa,12/13/2020,1340598113
,Africa,12/14/2020,1340598113
,Africa,12/15/2020,1340598113
,Africa,12/16/2020,1340598113
,Africa,12/17/2020,1340598113
,Africa,12/18/2020,1340598113
,Africa,12/19/2020,1340598113
,Africa,12/20/2020,1340598113
,Africa,12/21/2020,1340598113
,Africa,12/22/2020,1340598113
,Africa,12/23/2020,1340598113
,Africa,12/24/2020,1340598113
,Africa,12/25/2020,1340598113
,Africa,12/26/2020,1340598113
,Africa,12/27/2020,1340598113
,Africa,12/28/2020,1340598113
,Africa,12/29/2020,1340598113
,Africa,12/30/2020,1340598113
,Africa,12/31/2020,1340598113
,Africa,01/01/2021,1340598113
,Africa,01/02/2021,1340598113
,Africa,01/03/2021,1340598113
,Africa,01/04/2021,1340598113
,Africa,01/05/2021,1340598113
,Africa,01/06/2021,1340598113
,Africa,01/07/2021,1340598113
,Africa,01/08/2021,1340598113
,Africa,01/09/2021,1340598113
,Africa,01/10/2021,1340598113
,Africa,01/11/2021,1340598113
,Africa,01/12/2021,1340598113
,Africa,01/13/2021,1340598113
,Africa,01/14/2021,1340598113
,Africa,01/15/2021,1340598113
,Africa,01/16/2021,1340598113
,Africa,01/17/2021,1340598113
,Africa,01/18/2021,1340598113
,Africa,01/19/2021,1340598113
,Africa,01/20/2021,1340598113
,Africa,01/21/2021,1340598113
,Africa,01/22/2021,1340598113
,Africa,01/23/2021,1340598113
,Africa,01/24/2021,1340598113
,Africa,01/25/2021,1340598113
,Africa,01/26/2021,1340598113
,Africa,01/27/2021,1340598113
,Africa,01/28/2021,1340598113
,Africa,01/29/2021,1340598113
,Africa,01/30/2021,1340598113
,Africa,01/31/2021,1340598113
,Africa,02/01/2021,1340598113
,Africa,02/02/2021,1340598113
,Africa,02/03/2021,1340598113
,Africa,02/04/2021,1340598113
,Africa,02/05/2021,1340598113
,Africa,02/06/2021,1340598113
,Africa,02/07/2021,1340598113
,Africa,02/08/2021,1340598113
,Africa,02/09/2021,1340598113
,Africa,02/10/2021,1340598113
,Africa,02/11/2021,1340598113
,Africa,02/12/2021,1340598113
,Africa,02/13/2021,1340598113
,Africa,02/14/2021,1340598113
,Africa,02/15/2021,1340598113
,Africa,02/16/2021,1340598113
,Africa,02/17/2021,1340598113
,Africa,02/18/2021,1340598113
,Africa,02/19/2021,1340598113
,Africa,02/20/2021,1340598113
,Africa,02/21/2021,1340598113
,Africa,02/22/2021,1340598113
,Africa,02/23/2021,1340598113
,Africa,02/24/2021,1340598113
,Africa,02/25/2021,1340598113
,Africa,02/26/2021,1340598113
,Africa,02/27/2021,1340598113
,Africa,02/28/2021,1340598113
,Africa,03/01/2021,1340598113
,Africa,03/02/2021,1340598113
,Africa,03/03/2021,1340598113
,Africa,03/04/2021,1340598113
,Africa,03/05/2021,1340598113
,Africa,03/06/2021,1340598113
,Africa,03/07/2021,1340598113
,Africa,03/08/2021,1340598113
,Africa,03/09/2021,1340598113
,Africa,03/10/2021,1340598113
,Africa,03/11/2021,1340598113
,Africa,03/12/2021,1340598113
,Africa,03/13/2021,1340598113
,Africa,03/14/2021,1340598113
,Africa,03/15/2021,1340598113
,Africa,03/16/2021,1340598113
,Africa,03/17/2021,1340598113
,Africa,03/18/2021,1340598113
,Africa,03/19/2021,1340598113
,Africa,03/20/2021,1340598113
,Africa,03/21/2021,1340598113
,Africa,03/22/2021,1340598113
,Africa,03/23/2021,1340598113
,Africa,03/24/2021,1340598113
,Africa,03/25/2021,1340598113
,Africa,03/26/2021,1340598113
,Africa,03/27/2021,1340598113
,Africa,03/28/2021,1340598113
,Africa,03/29/2021,1340598113
,Africa,03/30/2021,1340598113
,Africa,03/31/2021,1340598113
,Africa,04/01/2021,1340598113
,Africa,04/02/2021,1340598113
,Africa,04/03/2021,1340598113
,Africa,04/04/2021,1340598113
,Africa,04/05/2021,1340598113
,Africa,04/06/2021,1340598113
,Africa,04/07/2021,1340598113
,Africa,04/08/2021,1340598113
,Africa,04/09/2021,1340598113
,Africa,04/10/2021,1340598113
,Africa,04/11/2021,1340598113
,Africa,04/12/2021,1340598113
,Africa,04/13/2021,1340598113
,Africa,04/14/2021,1340598113
,Africa,04/15/2021,1340598113
,Africa,04/16/2021,1340598113
,Africa,04/17/2021,1340598113
,Africa,04/18/2021,1340598113
,Africa,04/19/2021,1340598113
,Africa,04/20/2021,1340598113
,Africa,04/21/2021,1340598113
,Africa,04/22/2021,1340598113
,Africa,04/23/2021,1340598113
,Africa,04/24/2021,1340598113
,Africa,04/25/2021,1340598113
,Africa,04/26/2021,1340598113
,Africa,04/27/2021,1340598113
,Africa,04/28/2021,1340598113
,Africa,04/29/2021,1340598113
,Africa,04/30/2021,1340598113
Europe,Albania,02/25/2020,2877800
Europe,Albania,02/26/2020,2877800
Europe,Albania,02/27/2020,2877800
Europe,Albania,02/28/2020,2877800
Europe,Albania,02/29/2020,2877800
Europe,Albania,03/01/2020,2877800
Europe,Albania,03/02/2020,2877800
Europe,Albania,03/03/2020,2877800
Europe,Albania,03/04/2020,2877800
Europe,Albania,03/05/2020,2877800
Europe,Albania,03/06/2020,2877800
Europe,Albania,03/07/2020,2877800
Europe,Albania,03/08/2020,2877800
Europe,Albania,03/09/2020,2877800
Europe,Albania,03/10/2020,2877800
Europe,Albania,03/11/2020,2877800
Europe,Albania,03/12/2020,2877800
Europe,Albania,03/13/2020,2877800
Europe,Albania,03/14/2020,2877800
Europe,Albania,03/15/2020,2877800
Europe,Albania,03/16/2020,2877800
Europe,Albania,03/17/2020,2877800
Europe,Albania,03/18/2020,2877800
Europe,Albania,03/19/2020,2877800
Europe,Albania,03/20/2020,2877800
Europe,Albania,03/21/2020,2877800
Europe,Albania,03/22/2020,2877800
Europe,Albania,03/23/2020,2877800
Europe,Albania,03/24/2020,2877800
Europe,Albania,03/25/2020,2877800
Europe,Albania,03/26/2020,2877800
Europe,Albania,03/27/2020,2877800
Europe,Albania,03/28/2020,2877800
Europe,Albania,03/29/2020,2877800
Europe,Albania,03/30/2020,2877800
Europe,Albania,03/31/2020,2877800
Europe,Albania,04/01/2020,2877800
Europe,Albania,04/02/2020,2877800
Europe,Albania,04/03/2020,2877800
Europe,Albania,04/04/2020,2877800
Europe,Albania,04/05/2020,2877800
Europe,Albania,04/06/2020,2877800
Europe,Albania,04/07/2020,2877800
Europe,Albania,04/08/2020,2877800
Europe,Albania,04/09/2020,2877800
Europe,Albania,04/10/2020,2877800
Europe,Albania,04/11/2020,2877800
Europe,Albania,04/12/2020,2877800
Europe,Albania,04/13/2020,2877800
Europe,Albania,04/14/2020,2877800
Europe,Albania,04/15/2020,2877800
Europe,Albania,04/16/2020,2877800
Europe,Albania,04/17/2020,2877800
Europe,Albania,04/18/2020,2877800
Europe,Albania,04/19/2020,2877800
Europe,Albania,04/20/2020,2877800
Europe,Albania,04/21/2020,2877800
Europe,Albania,04/22/2020,2877800
Europe,Albania,04/23/2020,2877800
Europe,Albania,04/24/2020,2877800
Europe,Albania,04/25/2020,2877800
Europe,Albania,04/26/2020,2877800
Europe,Albania,04/27/2020,2877800
Europe,Albania,04/28/2020,2877800
Europe,Albania,04/29/2020,2877800
Europe,Albania,04/30/2020,2877800
Europe,Albania,05/01/2020,2877800
Europe,Albania,05/02/2020,2877800
Europe,Albania,05/03/2020,2877800
Europe,Albania,05/04/2020,2877800
Europe,Albania,05/05/2020,2877800
Europe,Albania,05/06/2020,2877800
Europe,Albania,05/07/2020,2877800
Europe,Albania,05/08/2020,2877800
Europe,Albania,05/09/2020,2877800
Europe,Albania,05/10/2020,2877800
Europe,Albania,05/11/2020,2877800
Europe,Albania,05/12/2020,2877800
Europe,Albania,05/13/2020,2877800
Europe,Albania,05/14/2020,2877800
Europe,Albania,05/15/2020,2877800
Europe,Albania,05/16/2020,2877800
Europe,Albania,05/17/2020,2877800
Europe,Albania,05/18/2020,2877800
Europe,Albania,05/19/2020,2877800
Europe,Albania,05/20/2020,2877800
Europe,Albania,05/21/2020,2877800
Europe,Albania,05/22/2020,2877800
Europe,Albania,05/23/2020,2877800
Europe,Albania,05/24/2020,2877800
Europe,Albania,05/25/2020,2877800
Europe,Albania,05/26/2020,2877800
Europe,Albania,05/27/2020,2877800
Europe,Albania,05/28/2020,2877800
Europe,Albania,05/29/2020,2877800
Europe,Albania,05/30/2020,2877800
Europe,Albania,05/31/2020,2877800
Europe,Albania,06/01/2020,2877800
Europe,Albania,06/02/2020,2877800
Europe,Albania,06/03/2020,2877800
Europe,Albania,06/04/2020,2877800
Europe,Albania,06/05/2020,2877800
Europe,Albania,06/06/2020,2877800
Europe,Albania,06/07/2020,2877800
Europe,Albania,06/08/2020,2877800
Europe,Albania,06/09/2020,2877800
Europe,Albania,06/10/2020,2877800
Europe,Albania,06/11/2020,2877800
Europe,Albania,06/12/2020,2877800
Europe,Albania,06/13/2020,2877800
Europe,Albania,06/14/2020,2877800
Europe,Albania,06/15/2020,2877800
Europe,Albania,06/16/2020,2877800
Europe,Albania,06/17/2020,2877800
Europe,Albania,06/18/2020,2877800
Europe,Albania,06/19/2020,2877800
Europe,Albania,06/20/2020,2877800
Europe,Albania,06/21/2020,2877800
Europe,Albania,06/22/2020,2877800
Europe,Albania,06/23/2020,2877800
Europe,Albania,06/24/2020,2877800
Europe,Albania,06/25/2020,2877800
Europe,Albania,06/26/2020,2877800
Europe,Albania,06/27/2020,2877800
Europe,Albania,06/28/2020,2877800
Europe,Albania,06/29/2020,2877800
Europe,Albania,06/30/2020,2877800
Europe,Albania,07/01/2020,2877800
Europe,Albania,07/02/2020,2877800
Europe,Albania,07/03/2020,2877800
Europe,Albania,07/04/2020,2877800
Europe,Albania,07/05/2020,2877800
Europe,Albania,07/06/2020,2877800
Europe,Albania,07/07/2020,2877800
Europe,Albania,07/08/2020,2877800
Europe,Albania,07/09/2020,2877800
Europe,Albania,07/10/2020,2877800
Europe,Albania,07/11/2020,2877800
Europe,Albania,07/12/2020,2877800
Europe,Albania,07/13/2020,2877800
Europe,Albania,07/14/2020,2877800
Europe,Albania,07/15/2020,2877800
Europe,Albania,07/16/2020,2877800
Europe,Albania,07/17/2020,2877800
Europe,Albania,07/18/2020,2877800
Europe,Albania,07/19/2020,2877800
Europe,Albania,07/20/2020,2877800
Europe,Albania,07/21/2020,2877800
Europe,Albania,07/22/2020,2877800
Europe,Albania,07/23/2020,2877800
Europe,Albania,07/24/2020,2877800
Europe,Albania,07/25/2020,2877800
Europe,Albania,07/26/2020,2877800
Europe,Albania,07/27/2020,2877800
Europe,Albania,07/28/2020,2877800
Europe,Albania,07/29/2020,2877800
Europe,Albania,07/30/2020,2877800
Europe,Albania,07/31/2020,2877800
Europe,Albania,08/01/2020,2877800
Europe,Albania,08/02/2020,2877800
Europe,Albania,08/03/2020,2877800
Europe,Albania,08/04/2020,2877800
Europe,Albania,08/05/2020,2877800
Europe,Albania,08/06/2020,2877800
Europe,Albania,08/07/2020,2877800
Europe,Albania,08/08/2020,2877800
Europe,Albania,08/09/2020,2877800
Europe,Albania,08/10/2020,2877800
Europe,Albania,08/11/2020,2877800
Europe,Albania,08/12/2020,2877800
Europe,Albania,08/13/2020,2877800
Europe,Albania,08/14/2020,2877800
Europe,Albania,08/15/2020,2877800
Europe,Albania,08/16/2020,2877800
Europe,Albania,08/17/2020,2877800
Europe,Albania,08/18/2020,2877800
Europe,Albania,08/19/2020,2877800
Europe,Albania,08/20/2020,2877800
Europe,Albania,08/21/2020,2877800
Europe,Albania,08/22/2020,2877800
Europe,Albania,08/23/2020,2877800
Europe,Albania,08/24/2020,2877800
Europe,Albania,08/25/2020,2877800
Europe,Albania,08/26/2020,2877800
Europe,Albania,08/27/2020,2877800
Europe,Albania,08/28/2020,2877800
Europe,Albania,08/29/2020,2877800
Europe,Albania,08/30/2020,2877800
Europe,Albania,08/31/2020,2877800
Europe,Albania,09/01/2020,2877800
Europe,Albania,09/02/2020,2877800
Europe,Albania,09/03/2020,2877800
Europe,Albania,09/04/2020,2877800
Europe,Albania,09/05/2020,2877800
Europe,Albania,09/06/2020,2877800
Europe,Albania,09/07/2020,2877800
Europe,Albania,09/08/2020,2877800
Europe,Albania,09/09/2020,2877800
Europe,Albania,09/10/2020,2877800
Europe,Albania,09/11/2020,2877800
Europe,Albania,09/12/2020,2877800
Europe,Albania,09/13/2020,2877800
Europe,Albania,09/14/2020,2877800
Europe,Albania,09/15/2020,2877800
Europe,Albania,09/16/2020,2877800
Europe,Albania,09/17/2020,2877800
Europe,Albania,09/18/2020,2877800
Europe,Albania,09/19/2020,2877800
Europe,Albania,09/20/2020,2877800
Europe,Albania,09/21/2020,2877800
Europe,Albania,09/22/2020,2877800
Europe,Albania,09/23/2020,2877800
Europe,Albania,09/24/2020,2877800
Europe,Albania,09/25/2020,2877800
Europe,Albania,09/26/2020,2877800
Europe,Albania,09/27/2020,2877800
Europe,Albania,09/28/2020,2877800
Europe,Albania,09/29/2020,2877800
Europe,Albania,09/30/2020,2877800
Europe,Albania,10/01/2020,2877800
Europe,Albania,10/02/2020,2877800
Europe,Albania,10/03/2020,2877800
Europe,Albania,10/04/2020,2877800
Europe,Albania,10/05/2020,2877800
Europe,Albania,10/06/2020,2877800
Europe,Albania,10/07/2020,2877800
Europe,Albania,10/08/2020,2877800
Europe,Albania,10/09/2020,2877800
Europe,Albania,10/10/2020,2877800
Europe,Albania,10/11/2020,2877800
Europe,Albania,10/12/2020,2877800
Europe,Albania,10/13/2020,2877800
Europe,Albania,10/14/2020,2877800
Europe,Albania,10/15/2020,2877800
Europe,Albania,10/16/2020,2877800
Europe,Albania,10/17/2020,2877800
Europe,Albania,10/18/2020,2877800
Europe,Albania,10/19/2020,2877800
Europe,Albania,10/20/2020,2877800
Europe,Albania,10/21/2020,2877800
Europe,Albania,10/22/2020,2877800
Europe,Albania,10/23/2020,2877800
Europe,Albania,10/24/2020,2877800
Europe,Albania,10/25/2020,2877800
Europe,Albania,10/26/2020,2877800
Europe,Albania,10/27/2020,2877800
Europe,Albania,10/28/2020,2877800
Europe,Albania,10/29/2020,2877800
Europe,Albania,10/30/2020,2877800
Europe,Albania,10/31/2020,2877800
Europe,Albania,11/01/2020,2877800
Europe,Albania,11/02/2020,2877800
Europe,Albania,11/03/2020,2877800
Europe,Albania,11/04/2020,2877800
Europe,Albania,11/05/2020,2877800
Europe,Albania,11/06/2020,2877800
Europe,Albania,11/07/2020,2877800
Europe,Albania,11/08/2020,2877800
Europe,Albania,11/09/2020,2877800
Europe,Albania,11/10/2020,2877800
Europe,Albania,11/11/2020,2877800
Europe,Albania,11/12/2020,2877800
Europe,Albania,11/13/2020,2877800
Europe,Albania,11/14/2020,2877800
Europe,Albania,11/15/2020,2877800
Europe,Albania,11/16/2020,2877800
Europe,Albania,11/17/2020,2877800
Europe,Albania,11/18/2020,2877800
Europe,Albania,11/19/2020,2877800
Europe,Albania,11/20/2020,2877800
Europe,Albania,11/21/2020,2877800
Europe,Albania,11/22/2020,2877800
Europe,Albania,11/23/2020,2877800
Europe,Albania,11/24/2020,2877800
Europe,Albania,11/25/2020,2877800
Europe,Albania,11/26/2020,2877800
Europe,Albania,11/27/2020,2877800
Europe,Albania,11/28/2020,2877800
Europe,Albania,11/29/2020,2877800
Europe,Albania,11/30/2020,2877800
Europe,Albania,12/01/2020,2877800
Europe,Albania,12/02/2020,2877800
Europe,Albania,12/03/2020,2877800
Europe,Albania,12/04/2020,2877800
Europe,Albania,12/05/2020,2877800
Europe,Albania,12/06/2020,2877800
Europe,Albania,12/07/2020,2877800
Europe,Albania,12/08/2020,2877800
Europe,Albania,12/09/2020,2877800
Europe,Albania,12/10/2020,2877800
Europe,Albania,12/11/2020,2877800
Europe,Albania,12/12/2020,2877800
Europe,Albania,12/13/2020,2877800
Europe,Albania,12/14/2020,2877800
Europe,Albania,12/15/2020,2877800
Europe,Albania,12/16/2020,2877800
Europe,Albania,12/17/2020,2877800
Europe,Albania,12/18/2020,2877800
Europe,Albania,12/19/2020,2877800
Europe,Albania,12/20/2020,2877800
Europe,Albania,12/21/2020,2877800
Europe,Albania,12/22/2020,2877800
Europe,Albania,12/23/2020,2877800
Europe,Albania,12/24/2020,2877800
Europe,Albania,12/25/2020,2877800
Europe,Albania,12/26/2020,2877800
Europe,Albania,12/27/2020,2877800
Europe,Albania,12/28/2020,2877800
Europe,Albania,12/29/2020,2877800
Europe,Albania,12/30/2020,2877800
Europe,Albania,12/31/2020,2877800
Europe,Albania,01/01/2021,2877800
Europe,Albania,01/02/2021,2877800
Europe,Albania,01/03/2021,2877800
Europe,Albania,01/04/2021,2877800
Europe,Albania,01/05/2021,2877800
Europe,Albania,01/06/2021,2877800
Europe,Albania,01/07/2021,2877800
Europe,Albania,01/08/2021,2877800
Europe,Albania,01/09/2021,2877800
Europe,Albania,01/10/2021,2877800
Europe,Albania,01/11/2021,2877800
Europe,Albania,01/12/2021,2877800
Europe,Albania,01/13/2021,2877800
Europe,Albania,01/14/2021,2877800
Europe,Albania,01/15/2021,2877800
Europe,Albania,01/16/2021,2877800
Europe,Albania,01/17/2021,2877800
Europe,Albania,01/18/2021,2877800
Europe,Albania,01/19/2021,2877800
Europe,Albania,01/20/2021,2877800
Europe,Albania,01/21/2021,2877800
Europe,Albania,01/22/2021,2877800
Europe,Albania,01/23/2021,2877800
Europe,Albania,01/24/2021,2877800
Europe,Albania,01/25/2021,2877800
Europe,Albania,01/26/2021,2877800
Europe,Albania,01/27/2021,2877800
Europe,Albania,01/28/2021,2877800
Europe,Albania,01/29/2021,2877800
Europe,Albania,01/30/2021,2877800
Europe,Albania,01/31/2021,2877800
Europe,Albania,02/01/2021,2877800
Europe,Albania,02/02/2021,2877800
Europe,Albania,02/03/2021,2877800
Europe,Albania,02/04/2021,2877800
Europe,Albania,02/05/2021,2877800
Europe,Albania,02/06/2021,2877800
Europe,Albania,02/07/2021,2877800
Europe,Albania,02/08/2021,2877800
Europe,Albania,02/09/2021,2877800
Europe,Albania,02/10/2021,2877800
Europe,Albania,02/11/2021,2877800
Europe,Albania,02/12/2021,2877800
Europe,Albania,02/13/2021,2877800
Europe,Albania,02/14/2021,2877800
Europe,Albania,02/15/2021,2877800
Europe,Albania,02/16/2021,2877800
Europe,Albania,02/17/2021,2877800
Europe,Albania,02/18/2021,2877800
Europe,Albania,02/19/2021,2877800
Europe,Albania,02/20/2021,2877800
Europe,Albania,02/21/2021,2877800
Europe,Albania,02/22/2021,2877800
Europe,Albania,02/23/2021,2877800
Europe,Albania,02/24/2021,2877800
Europe,Albania,02/25/2021,2877800
Europe,Albania,02/26/2021,2877800
Europe,Albania,02/27/2021,2877800
Europe,Albania,02/28/2021,2877800
Europe,Albania,03/01/2021,2877800
Europe,Albania,03/02/2021,2877800
Europe,Albania,03/03/2021,2877800
Europe,Albania,03/04/2021,2877800
Europe,Albania,03/05/2021,2877800
Europe,Albania,03/06/2021,2877800
Europe,Albania,03/07/2021,2877800
Europe,Albania,03/08/2021,2877800
Europe,Albania,03/09/2021,2877800
Europe,Albania,03/10/2021,2877800
Europe,Albania,03/11/2021,2877800
Europe,Albania,03/12/2021,2877800
Europe,Albania,03/13/2021,2877800
Europe,Albania,03/14/2021,2877800
Europe,Albania,03/15/2021,2877800
Europe,Albania,03/16/2021,2877800
Europe,Albania,03/17/2021,2877800
Europe,Albania,03/18/2021,2877800
Europe,Albania,03/19/2021,2877800
Europe,Albania,03/20/2021,2877800
Europe,Albania,03/21/2021,2877800
Europe,Albania,03/22/2021,2877800
Europe,Albania,03/23/2021,2877800
Europe,Albania,03/24/2021,2877800
Europe,Albania,03/25/2021,2877800
Europe,Albania,03/26/2021,2877800
Europe,Albania,03/27/2021,2877800
Europe,Albania,03/28/2021,2877800
Europe,Albania,03/29/2021,2877800
Europe,Albania,03/30/2021,2877800
Europe,Albania,03/31/2021,2877800
Europe,Albania,04/01/2021,2877800
Europe,Albania,04/02/2021,2877800
Europe,Albania,04/03/2021,2877800
Europe,Albania,04/04/2021,2877800
Europe,Albania,04/05/2021,2877800
Europe,Albania,04/06/2021,2877800
Europe,Albania,04/07/2021,2877800
Europe,Albania,04/08/2021,2877800
Europe,Albania,04/09/2021,2877800
Europe,Albania,04/10/2021,2877800
Europe,Albania,04/11/2021,2877800
Europe,Albania,04/12/2021,2877800
Europe,Albania,04/13/2021,2877800
Europe,Albania,04/14/2021,2877800
Europe,Albania,04/15/2021,2877800
Europe,Albania,04/16/2021,2877800
Europe,Albania,04/17/2021,2877800
Europe,Albania,04/18/2021,2877800
Europe,Albania,04/19/2021,2877800
Europe,Albania,04/20/2021,2877800
Europe,Albania,04/21/2021,2877800
Europe,Albania,04/22/2021,2877800
Europe,Albania,04/23/2021,2877800
